transaction_id,account_id,instrument_id,payout_destination_id,timestamp,amount,currency,transaction_type,status,merchant_id,merchant_category,ip_address,device_id
TXN_000659,ACC_000037,INST_000145,,2026-08-07T12:04:00+00:00,1.75,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_0
TXN_000663,ACC_000037,INST_000146,,2026-08-07T12:04:00+00:00,1.43,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_0
TXN_000668,ACC_000037,INST_000147,,2026-08-07T12:05:00+00:00,1.27,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_0
TXN_000673,ACC_000038,INST_000149,,2026-08-07T12:05:00+00:00,1.75,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000677,ACC_000038,INST_000150,,2026-08-07T12:05:00+00:00,1.48,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000669,ACC_000038,INST_000148,,2026-08-07T12:05:00+00:00,1.5,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000664,ACC_000037,INST_000146,,2026-08-07T12:05:00+00:00,1.77,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_0
TXN_000660,ACC_000037,INST_000145,,2026-08-07T12:05:00+00:00,1.43,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_0
TXN_000670,ACC_000038,INST_000148,,2026-08-07T12:06:00+00:00,1.81,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000678,ACC_000038,INST_000150,,2026-08-07T12:06:00+00:00,1.86,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000674,ACC_000038,INST_000149,,2026-08-07T12:06:00+00:00,1.48,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000671,ACC_000038,INST_000148,,2026-08-07T12:07:00+00:00,1.74,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000675,ACC_000038,INST_000149,,2026-08-07T12:07:00+00:00,1.26,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000679,ACC_000038,INST_000150,,2026-08-07T12:07:00+00:00,1.08,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000681,ACC_000039,INST_000151,,2026-08-07T12:08:00+00:00,1.48,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000685,ACC_000039,INST_000152,,2026-08-07T12:08:00+00:00,1.92,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000672,ACC_000038,INST_000148,,2026-08-07T12:08:00+00:00,1.05,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000680,ACC_000038,INST_000150,,2026-08-07T12:08:00+00:00,1.62,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000676,ACC_000038,INST_000149,,2026-08-07T12:08:00+00:00,1.44,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_1
TXN_000689,ACC_000039,INST_000153,,2026-08-07T12:08:00+00:00,1.36,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000686,ACC_000039,INST_000152,,2026-08-07T12:09:00+00:00,1.45,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000690,ACC_000039,INST_000153,,2026-08-07T12:09:00+00:00,1.16,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000682,ACC_000039,INST_000151,,2026-08-07T12:09:00+00:00,1.27,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000691,ACC_000039,INST_000153,,2026-08-07T12:10:00+00:00,1.3,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000687,ACC_000039,INST_000152,,2026-08-07T12:10:00+00:00,1.42,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000683,ACC_000039,INST_000151,,2026-08-07T12:10:00+00:00,1.12,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000692,ACC_000039,INST_000153,,2026-08-07T12:11:00+00:00,1.22,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000701,ACC_000040,INST_000156,,2026-08-07T12:11:00+00:00,1.43,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000693,ACC_000040,INST_000154,,2026-08-07T12:11:00+00:00,1.58,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000684,ACC_000039,INST_000151,,2026-08-07T12:11:00+00:00,1.78,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000697,ACC_000040,INST_000155,,2026-08-07T12:11:00+00:00,1.09,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000688,ACC_000039,INST_000152,,2026-08-07T12:11:00+00:00,1.9,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_2
TXN_000702,ACC_000040,INST_000156,,2026-08-07T12:12:00+00:00,1.62,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000694,ACC_000040,INST_000154,,2026-08-07T12:12:00+00:00,1.44,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000698,ACC_000040,INST_000155,,2026-08-07T12:12:00+00:00,1.87,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000695,ACC_000040,INST_000154,,2026-08-07T12:13:00+00:00,1.33,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000703,ACC_000040,INST_000156,,2026-08-07T12:13:00+00:00,1.4,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000699,ACC_000040,INST_000155,,2026-08-07T12:13:00+00:00,1.76,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000704,ACC_000040,INST_000156,,2026-08-07T12:14:00+00:00,1.85,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000700,ACC_000040,INST_000155,,2026-08-07T12:14:00+00:00,1.12,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000705,ACC_000041,INST_000157,,2026-08-07T12:14:00+00:00,1.42,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000713,ACC_000041,INST_000159,,2026-08-07T12:14:00+00:00,1.92,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000709,ACC_000041,INST_000158,,2026-08-07T12:14:00+00:00,1.74,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000696,ACC_000040,INST_000154,,2026-08-07T12:14:00+00:00,1.85,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_3
TXN_000714,ACC_000041,INST_000159,,2026-08-07T12:15:00+00:00,1.85,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000706,ACC_000041,INST_000157,,2026-08-07T12:15:00+00:00,1.24,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000710,ACC_000041,INST_000158,,2026-08-07T12:15:00+00:00,1.04,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000711,ACC_000041,INST_000158,,2026-08-07T12:16:00+00:00,1.94,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000715,ACC_000041,INST_000159,,2026-08-07T12:16:00+00:00,1.36,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000707,ACC_000041,INST_000157,,2026-08-07T12:16:00+00:00,1.24,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000721,ACC_000042,INST_000161,,2026-08-07T12:17:00+00:00,1.3,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000708,ACC_000041,INST_000157,,2026-08-07T12:17:00+00:00,1.71,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000717,ACC_000042,INST_000160,,2026-08-07T12:17:00+00:00,1.05,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000712,ACC_000041,INST_000158,,2026-08-07T12:17:00+00:00,1.1,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000725,ACC_000042,INST_000162,,2026-08-07T12:17:00+00:00,1.08,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000716,ACC_000041,INST_000159,,2026-08-07T12:17:00+00:00,1.75,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_4
TXN_000718,ACC_000042,INST_000160,,2026-08-07T12:18:00+00:00,1.5,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000722,ACC_000042,INST_000161,,2026-08-07T12:18:00+00:00,1.19,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000726,ACC_000042,INST_000162,,2026-08-07T12:18:00+00:00,1.44,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000727,ACC_000042,INST_000162,,2026-08-07T12:19:00+00:00,1.3,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000719,ACC_000042,INST_000160,,2026-08-07T12:19:00+00:00,1.49,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000723,ACC_000042,INST_000161,,2026-08-07T12:19:00+00:00,1.53,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000737,ACC_000043,INST_000165,,2026-08-07T12:20:00+00:00,1.66,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000724,ACC_000042,INST_000161,,2026-08-07T12:20:00+00:00,1.62,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000720,ACC_000042,INST_000160,,2026-08-07T12:20:00+00:00,1.69,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000728,ACC_000042,INST_000162,,2026-08-07T12:20:00+00:00,1.73,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_5
TXN_000729,ACC_000043,INST_000163,,2026-08-07T12:20:00+00:00,1.34,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000733,ACC_000043,INST_000164,,2026-08-07T12:20:00+00:00,1.25,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000738,ACC_000043,INST_000165,,2026-08-07T12:21:00+00:00,1.73,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000734,ACC_000043,INST_000164,,2026-08-07T12:21:00+00:00,1.62,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000730,ACC_000043,INST_000163,,2026-08-07T12:21:00+00:00,1.81,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000731,ACC_000043,INST_000163,,2026-08-07T12:22:00+00:00,1.36,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000739,ACC_000043,INST_000165,,2026-08-07T12:22:00+00:00,1.85,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000735,ACC_000043,INST_000164,,2026-08-07T12:22:00+00:00,1.5,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000741,ACC_000044,INST_000166,,2026-08-07T12:23:00+00:00,1.9,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000736,ACC_000043,INST_000164,,2026-08-07T12:23:00+00:00,1.85,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000745,ACC_000044,INST_000167,,2026-08-07T12:23:00+00:00,1.79,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000740,ACC_000043,INST_000165,,2026-08-07T12:23:00+00:00,1.04,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000749,ACC_000044,INST_000168,,2026-08-07T12:23:00+00:00,1.77,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000732,ACC_000043,INST_000163,,2026-08-07T12:23:00+00:00,1.86,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_6
TXN_000746,ACC_000044,INST_000167,,2026-08-07T12:24:00+00:00,1.94,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000742,ACC_000044,INST_000166,,2026-08-07T12:24:00+00:00,1.41,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000750,ACC_000044,INST_000168,,2026-08-07T12:24:00+00:00,1.23,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000747,ACC_000044,INST_000167,,2026-08-07T12:25:00+00:00,1.46,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000743,ACC_000044,INST_000166,,2026-08-07T12:25:00+00:00,1.41,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000751,ACC_000044,INST_000168,,2026-08-07T12:25:00+00:00,1.96,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000753,ACC_000045,INST_000169,,2026-08-07T12:26:00+00:00,1.34,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000752,ACC_000044,INST_000168,,2026-08-07T12:26:00+00:00,1.77,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000761,ACC_000045,INST_000171,,2026-08-07T12:26:00+00:00,1.5,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000748,ACC_000044,INST_000167,,2026-08-07T12:26:00+00:00,1.83,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000744,ACC_000044,INST_000166,,2026-08-07T12:26:00+00:00,1.26,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_7
TXN_000757,ACC_000045,INST_000170,,2026-08-07T12:26:00+00:00,1.95,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000758,ACC_000045,INST_000170,,2026-08-07T12:27:00+00:00,1.13,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000762,ACC_000045,INST_000171,,2026-08-07T12:27:00+00:00,1.38,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000754,ACC_000045,INST_000169,,2026-08-07T12:27:00+00:00,1.87,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000763,ACC_000045,INST_000171,,2026-08-07T12:28:00+00:00,1.05,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000759,ACC_000045,INST_000170,,2026-08-07T12:28:00+00:00,1.03,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000755,ACC_000045,INST_000169,,2026-08-07T12:28:00+00:00,0.99,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000756,ACC_000045,INST_000169,,2026-08-07T12:29:00+00:00,1.84,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000769,ACC_000046,INST_000173,,2026-08-07T12:29:00+00:00,1.2,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000760,ACC_000045,INST_000170,,2026-08-07T12:29:00+00:00,1.84,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000773,ACC_000046,INST_000174,,2026-08-07T12:29:00+00:00,1.39,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000764,ACC_000045,INST_000171,,2026-08-07T12:29:00+00:00,1.12,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_8
TXN_000765,ACC_000046,INST_000172,,2026-08-07T12:29:00+00:00,1.26,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000774,ACC_000046,INST_000174,,2026-08-07T12:30:00+00:00,1.29,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000766,ACC_000046,INST_000172,,2026-08-07T12:30:00+00:00,1.19,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000770,ACC_000046,INST_000173,,2026-08-07T12:30:00+00:00,1.26,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000771,ACC_000046,INST_000173,,2026-08-07T12:31:00+00:00,1.15,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000767,ACC_000046,INST_000172,,2026-08-07T12:31:00+00:00,1.57,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000775,ACC_000046,INST_000174,,2026-08-07T12:31:00+00:00,1.16,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000768,ACC_000046,INST_000172,,2026-08-07T12:32:00+00:00,1.15,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000776,ACC_000046,INST_000174,,2026-08-07T12:32:00+00:00,1.84,USD,purchase,settled,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_000772,ACC_000046,INST_000173,,2026-08-07T12:32:00+00:00,1.82,USD,purchase,declined_insufficient_funds,Razer Gold,gaming_cards,193.106.191.55,dev_game_bot_9
TXN_002091,ACC_000288,INST_000458,,2026-08-07T13:17:04+00:00,221.58,USD,purchase,settled,Delta Airlines,travel,209.80.14.221,dev_user_62657b08e017
TXN_003816,ACC_000600,INST_000905,,2026-08-07T13:48:25+00:00,224.48,USD,purchase,settled,Platform Promo Bonus,promo_reward,6.241.34.65,dev_user_0e451845d5cd
TXN_001346,ACC_000160,INST_000278,,2026-08-07T14:04:14+00:00,59.37,USD,purchase,settled,Walmart Online,retail,73.189.44.120,dev_family_ipad_living_room
TXN_002892,ACC_000432,INST_000664,,2026-08-07T15:17:23+00:00,24.03,USD,purchase,settled,Apple App Store,digital_goods,135.75.9.200,dev_user_f117a5ea1ed1
TXN_003794,ACC_000595,INST_000897,,2026-08-07T15:39:00+00:00,143.29,USD,purchase,declined_insufficient_funds,Apex Property Management,real_estate,199.213.191.170,dev_user_6b77ef7fe51f
TXN_001999,ACC_000272,INST_000435,,2026-08-07T16:31:32+00:00,28.11,USD,purchase,settled,Starbucks Rewards,dining,200.71.65.102,dev_user_245cd8800794
TXN_001863,ACC_000248,INST_000400,,2026-08-07T16:34:35+00:00,34.39,USD,purchase,settled,DoorDash,food_delivery,46.112.120.152,dev_user_4caabebca982
TXN_001965,ACC_000267,INST_000425,,2026-08-07T17:04:00+00:00,27.61,USD,purchase,settled,Walmart Online,retail,217.52.66.149,dev_user_c87558b95c23
TXN_002485,ACC_000360,INST_000556,,2026-08-07T17:57:33+00:00,268.19,USD,purchase,settled,Platform Promo Bonus,promo_reward,198.168.110.211,dev_user_1bcf61e30fc1
TXN_003504,ACC_000543,INST_000823,,2026-08-07T18:06:42+00:00,164.7,USD,purchase,settled,Delta Airlines,travel,125.88.90.189,dev_user_66f9a5fccd1b
TXN_003385,ACC_000523,INST_000796,,2026-08-07T18:41:28+00:00,37.41,USD,purchase,settled,Steam Games,gaming,197.231.177.76,dev_user_7de2467ec205
TXN_002035,ACC_000278,INST_000445,,2026-08-07T19:10:16+00:00,14.44,USD,purchase,settled,Starbucks Rewards,dining,126.220.126.208,dev_user_b95d7da13619
TXN_002571,ACC_000374,INST_000574,,2026-08-07T19:48:21+00:00,131.07,USD,p2p_transfer,settled,Direct P2P Transfer,p2p_transfer,63.72.245.30,dev_user_c33b49bbfb18
TXN_001316,ACC_000157,INST_000275,,2026-08-07T20:47:23+00:00,113.33,USD,purchase,settled,Walmart Online,retail,73.189.44.120,dev_family_ipad_kitchen
TXN_003690,ACC_000576,INST_000867,,2026-08-07T22:44:30+00:00,125.35,USD,purchase,settled,Delta Airlines,travel,176.101.65.60,dev_user_19f5659ad82f
TXN_002108,ACC_000292,INST_000465,,2026-08-07T22:53:20+00:00,17.06,USD,purchase,settled,Steam Games,gaming,56.189.119.202,dev_user_bcd3135d7ae9
TXN_001051,ACC_000139,INST_000257,,2026-08-07T23:30:21+00:00,12.27,USD,purchase,settled,Starbucks Rewards,dining,198.51.100.45,dev_student_laptop_e57e57bb
TXN_003443,ACC_000533,,DEST_000200,2026-08-08T02:11:17+00:00,538.41,USD,withdrawal,settled,Coinbase Exchange,crypto_exchange,219.247.18.137,dev_user_f548edf3cb46
TXN_001311,ACC_000157,INST_000275,,2026-08-08T02:43:28+00:00,25.01,USD,purchase,settled,Walmart Online,retail,73.189.44.120,dev_family_ipad_kitchen
TXN_001010,ACC_000136,INST_000254,,2026-08-08T03:12:56+00:00,46.78,USD,purchase,settled,Starbucks Rewards,dining,198.51.100.45,dev_student_laptop_e7fb4cfb
TXN_001921,ACC_000259,INST_000413,,2026-08-08T03:41:38+00:00,32.16,USD,purchase,settled,Amazon Marketplace,retail,33.2.142.171,dev_user_69e7b3a8e052
TXN_003695,ACC_000578,INST_000870,,2026-08-08T03:46:20+00:00,167.98,USD,purchase,settled,Uber Eats,food_delivery,188.80.232.196,dev_user_5d78f7499fe8
TXN_002217,ACC_000308,INST_000487,,2026-08-08T04:23:46+00:00,45.38,USD,purchase,settled,PlayStation Network,gaming,31.254.153.216,dev_user_c0d33d966744
TXN_003181,ACC_000484,INST_000739,,2026-08-08T05:48:54+00:00,25.73,USD,purchase,settled,Google Play Store,digital_goods,142.243.124.128,dev_user_3aa1a929b24f
TXN_002422,ACC_000347,INST_000540,,2026-08-08T08:00:42+00:00,10.98,USD,purchase,settled,Target Digital,retail,223.172.210.227,dev_user_291f78130c9c
TXN_003438,ACC_000533,INST_000811,,2026-08-08T08:14:23+00:00,13.02,USD,purchase,settled,PlayStation Network,gaming,219.247.18.137,dev_user_f548edf3cb46
TXN_002679,ACC_000395,INST_000606,,2026-08-08T08:46:32+00:00,368.74,USD,deposit,settled,Coinbase Exchange,crypto_exchange,142.41.90.210,dev_user_5fe457050f5b
TXN_002572,ACC_000375,INST_000577,,2026-08-08T09:20:08+00:00,442.69,USD,deposit,settled,Coinbase Exchange,crypto_exchange,61.60.47.171,dev_user_70073e8c7b11
TXN_001179,ACC_000148,INST_000266,,2026-08-08T09:31:02+00:00,48.26,USD,purchase,settled,DoorDash,food_delivery,198.51.100.45,dev_student_laptop_46c4c40a
TXN_001256,ACC_000153,INST_000271,,2026-08-08T10:19:38+00:00,74.86,USD,purchase,settled,Target Digital,retail,198.51.100.45,dev_student_laptop_a5545157
TXN_003249,ACC_000498,INST_000759,,2026-08-08T10:54:42+00:00,22.91,USD,purchase,settled,Starbucks Rewards,dining,31.24.9.219,dev_user_0eccbe9c1e8d
TXN_001194,ACC_000149,INST_000267,,2026-08-08T11:28:53+00:00,44.04,USD,purchase,settled,Starbucks Rewards,dining,198.51.100.45,dev_student_laptop_978d1d0e
TXN_003124,ACC_000473,INST_000720,,2026-08-08T12:15:52+00:00,20.07,USD,purchase,settled,Steam Games,gaming,161.216.104.12,dev_user_9e587af52f2b
TXN_002112,ACC_000293,INST_000466,,2026-08-08T12:53:18+00:00,13.46,USD,purchase,settled,DoorDash,food_delivery,97.33.165.51,dev_user_b21cb3faddfc
TXN_001983,ACC_000269,,DEST_000094,2026-08-08T13:05:10+00:00,574.63,USD,withdrawal,settled,Coinbase Exchange,crypto_exchange,189.187.73.241,dev_user_f48a7a8797be
TXN_003735,ACC_000585,INST_000882,,2026-08-08T13:15:27+00:00,48.24,USD,purchase,settled,Walmart Online,retail,211.102.253.227,dev_user_0a852201db6e
TXN_001976,ACC_000269,INST_000429,,2026-08-08T14:17:20+00:00,61.94,USD,purchase,settled,Google Play Store,digital_goods,189.187.73.241,dev_user_f48a7a8797be
TXN_001659,ACC_000212,INST_000345,,2026-08-08T14:47:39+00:00,667.03,USD,deposit,settled,Coinbase Exchange,crypto_exchange,173.99.99.97,dev_user_7fb562a4e9e0
TXN_001043,ACC_000139,INST_000257,,2026-08-08T14:47:48+00:00,61.19,USD,purchase,settled,Target Digital,retail,198.51.100.45,dev_student_laptop_e57e57bb
TXN_002463,ACC_000356,INST_000552,,2026-08-08T14:59:20+00:00,26.12,USD,purchase,settled,Apple App Store,digital_goods,174.149.253.214,dev_user_8a9502691494
TXN_001151,ACC_000146,INST_000264,,2026-08-08T15:45:07+00:00,60.73,USD,purchase,settled,DoorDash,food_delivery,198.51.100.45,dev_student_laptop_6759cd1c
TXN_001481,ACC_000171,INST_000289,,2026-08-08T15:53:22+00:00,110.49,USD,purchase,settled,Apple App Store,digital_goods,73.189.44.120,dev_family_ipad_kitchen
TXN_002973,ACC_000447,INST_000686,,2026-08-08T16:28:05+00:00,79.89,USD,purchase,settled,Delta Airlines,travel,192.223.245.108,dev_user_34f96cae644d
