account_id,is_abuse,ring_id,ring_type,shared_signals,notes
ACC_000399,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000400,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000401,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000402,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000403,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000404,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000405,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000406,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000407,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000408,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000409,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000410,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000411,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000412,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000413,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000414,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000415,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000416,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000417,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000418,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000419,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000420,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000421,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000422,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000423,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000424,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000425,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000426,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000427,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000428,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000429,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000430,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000431,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000432,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000433,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000434,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000435,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000436,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000437,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000438,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000439,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000440,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000441,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000442,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000443,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000444,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000445,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000446,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000447,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000448,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000449,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000450,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000451,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000452,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000453,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000454,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000455,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000456,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000457,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000458,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000459,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000460,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000461,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000462,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000463,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000464,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000465,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000466,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000467,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000468,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000469,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000470,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000471,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000472,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000473,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000474,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000475,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000476,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000477,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000478,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000479,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000480,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000481,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000482,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000483,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000484,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000485,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000486,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000487,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000488,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000489,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000490,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000491,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000492,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000493,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000494,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000495,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000496,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000497,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000498,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000499,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000500,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000501,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000502,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000503,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000504,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000505,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000506,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000507,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000508,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000509,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000510,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000511,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000512,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000513,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000514,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000515,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000516,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000517,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000518,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000519,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000520,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000521,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000522,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000523,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000524,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000525,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000526,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000527,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000528,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000529,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000530,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000531,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000532,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000533,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000534,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000535,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000536,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000537,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000538,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000539,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000540,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000541,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000542,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000543,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000544,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000545,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000546,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000547,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000548,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000549,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000550,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000551,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000552,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000553,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000554,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000555,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000556,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000557,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000558,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000559,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000560,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000561,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000562,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000563,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000564,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000565,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000566,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000567,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000568,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000569,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000570,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000571,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000572,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000573,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000574,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000575,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000576,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000577,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000578,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000579,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000580,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000581,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000582,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000583,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000584,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000585,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000586,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000587,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000588,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000589,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000590,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000591,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000592,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000593,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000594,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000595,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000596,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000597,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000598,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000599,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000600,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
